"BFP 1","1.0","9.158751696065174","1"
"BFP 1","2.0","9.589041095890435","2"
"BFP 2","1.0","10.340705319784819","3"
"BFP 2","2.0","10.53146397130748","4"
"FF 1","1.0","8.443990466462356","5"
"FF 1","2.0","8.19672131147542","6"
"FF 11","1.0","6.396917148362248","7"
"FF 11","2.0","6.587976942080756","8"
"FF 12","1.0","4.414125200642032","9"
"FF 12","2.0","4.114885390776006","10"
"FF 13","1.0","13.270405330372057","11"
"FF 13","2.0","12.913907284768216","12"
"FF 14","1.0","11.811023622047209","13"
"FF 14","2.0","12.2432859399684","14"
"FF 2","1.0","3.8352638352638126","15"
"FF 2","2.0","3.6772216547497023","16"
"FF 3","1.0","4.194857916102872","17"
"FF 3","2.0","4.526854219948839","18"
"FF 4","1.0","6.707946336429305","19"
"FF 4","2.0","6.909480449919631","20"
"FF 5","1.0","7.846410684474106","21"
"FF 5","2.0","8.554025423728824","22"
"FF 6","1.0","4.874612566920261","23"
"FF 6","2.0","4.975553638193897","24"
"FF 9","1.0","5.975750577367223","25"
"FF 9","2.0","5.846829536096649","26"
"HEPP 1","1.0","8.661887694145785","27"
"HEPP 1","2.0","8.848032174662448","28"
"HEPP 10","1.0","5.85139318885449","29"
"HEPP 10","2.0","5.744789018810437","30"
"HEPP 11","1.0","5.200239091452518","31"
"HEPP 11","2.0","5.077319587628846","32"
"HEPP 12","1.0","4.807983066223129","33"
"HEPP 12","2.0","4.522890237175991","34"
"HEPP 13","1.0","7.518796992481154","35"
"HEPP 13","2.0","7.467446186553341","36"
"HEPP 2","1.0","7.242036482439378","37"
"HEPP 2","2.0","7.626601586333124","38"
"HEPP 3","1.0","9.7185958804757","39"
"HEPP 3","2.0","10.472124560522392","40"
"HEPP 4","1.0","5.019199122325831","41"
"HEPP 4","2.0","5.208929593589021","42"
"HEPP 5","1.0","8.30530401034924","43"
"HEPP 5","2.0","8.508935716190962","44"
"HEPP 6","1.0","7.123287671232823","45"
"HEPP 6","2.0","7.214854111405796","46"
"HEPP 7","1.0","5.171083097504515","47"
"HEPP 7","2.0","5.33123028391169","48"
"HEPP 8","1.0","3.5145385587863314","49"
"HEPP 8","2.0","3.6414565826330265","50"
"HEPP 9","1.0","4.608893216488137","51"
"HEPP 9","2.0","4.727511490479378","52"
"JH 1","1.0","6.751054852320679","53"
"JH 1","2.0","6.542810985460383","54"
"JH 10","1.0","8.308843173924657","55"
"JH 10","2.0","8.04309696817835","56"
"JH 11","1.0","8.62804113368442","57"
"JH 11","2.0","8.875360461390606","58"
"JH 12","1.0","7.579650565262029","59"
"JH 12","2.0","7.280460345258953","60"
"JH 13","1.0","8.253557567917177","61"
"JH 13","2.0","7.634184471078672","62"
"JH 14","1.0","13.141524105754312","63"
"JH 14","2.0","13.562913907284779","64"
"JH 15","1.0","8.05860805860809","65"
"JH 15","2.0","8.459369392463518","66"
"JH 3","1.0","6.802533737262459","67"
"JH 3","2.0","6.97979532930994","68"
"JH 4","1.0","9.9457994579946","69"
"JH 4","2.0","10.039931545921286","70"
"JH 5","1.0","5.800756620428762","71"
"JH 5","2.0","6.041565973900438","72"
"JH 6","1.0","6.156968876860577","73"
"JH 6","2.0","5.967353492105987","74"
"JH 7","1.0","5.138568129330177","75"
"JH 7","2.0","5.310457516339876","76"
"JH 8","1.0","9.682235018127546","77"
"JH 8","2.0","9.90639625585024","78"
"JH 9","1.0","10.88055333865396","79"
"JH 9","2.0","11.46774696167037","80"
"NMN 1","1.0","6.561288398449119","81"
"NMN 1","2.0","6.655386350817842","82"
"NMN 2","1.0","7.130017974835267","83"
"NMN 2","2.0","6.960475690800974","84"
"NMN 3","1.0","6.063218390804606","85"
"NMN 3","2.0","6.003110419906728","86"
"SGDW 1","1.0","9.940614510715204","87"
"SGDW 1","2.0","10.106221547799649","88"
"SGDW 10","1.0","4.98517919698191","89"
"SGDW 10","2.0","5.109684323167489","90"
"SGDW 11","1.0","7.132132132132138","91"
"SGDW 11","2.0","7.114026236125129","92"
"SGDW 12","1.0","9.898762654668172","93"
"SGDW 12","2.0","10.397316821465392","94"
"SGDW 2","1.0","12.496589358799506","95"
"SGDW 2","2.0","12.464669304691887","96"
"SGDW 3","1.0","3.728125792543708","97"
"SGDW 3","2.0","3.4844192634561213","98"
"SGDW 4","1.0","8.459483526268926","99"
"SGDW 4","2.0","8.477011494252922","100"
"SGDW 5","1.0","5.607995558023319","101"
"SGDW 5","2.0","5.759162303664913","102"
"SGDW 6","1.0","7.426337943475637","103"
"SGDW 6","2.0","7.4774266365688185","104"
"SGDW 7","1.0","8.528383104654294","105"
"SGDW 7","2.0","7.699012202208035","106"
"SGDW 8","1.0","7.4002217294900055","107"
"SGDW 8","2.0","7.581521739130433","108"
"SGDW 9","1.0","9.336419753086409","109"
"SGDW 9","2.0","8.612317914643489","110"
"SW 10","1.0","6.0883198327671915","111"
"SW 10","2.0","6.134259259259252","112"
"SW 13","1.0","6.4775295003766225","113"
"SW 13","2.0","6.4798598949212","114"
"SW 14","1.0","16.191210485736317","115"
"SW 14","2.0","14.902135231316757","116"
"SW 4","1.0","43.15173899661431","117"
"SW 4","2.0","42.07920792079211","118"
"SW 5","1.0","16.131518109427176","119"
"SW 5","2.0","16.33180252583235","120"
"SW 6","1.0","5.106722521444251","121"
"SW 6","2.0","5.457380457380389","122"
"SW 7","1.0","10.03207932341794","123"
"SW 7","2.0","9.6281908990011","124"
"SW 8","1.0","6.1395348837209465","125"
"SW 8","2.0","6.488549618320616","126"
"SW 9","1.0","2.9180411063181984","127"
"SW 9","2.0","2.9237947122861407","128"
"WG 2","1.0","11.004626569729075","129"
"WG 2","2.0","11.104040725421582","130"
"WG 3","1.0","7.574273587985616","131"
"WG 3","2.0","7.745933384972909","132"
"WG 4","1.0","15.627965833596956","133"
"WG 4","2.0","14.907437479701196","134"
"G 1","1.0","12.319133866235","135"
"G 1","2.0","12.415610671865398","136"
"G 2","1.0","10.624030654137352","137"
"G 2","2.0","11.417602136627302","138"
"G 3","1.0","12.427201471296623","139"
"G 3","2.0","13.011983544983027","140"
"W 1","1.0","13.072005383580104","141"
"W 1","2.0","12.818437420124408","142"
"W 2","1.0","10.549199790311148","143"
"W 2","2.0","10.338725985844329","144"
"W 3","1.0","6.791019293153511","145"
"W 3","2.0","6.994665085951378","146"
"W 4","1.0","9.494077678817323","147"
"W 4","2.0","9.234394864957117","148"
"MDSB 2","1.0","6.241618452814303","149"
"MDSB 2","2.0","6.535305018721008","150"
"MDSB 4","1.0","7.508238466147454","151"
"MDSB 4","2.0","7.397376216673718","152"
"MDSB 7","1.0","13.26097804391218","153"
"MDSB 7","2.0","12.89793239251725","154"
"MDSB 9","1.0","7.674675940562752","155"
"MDSB 9","2.0","7.807456872565381","156"
"MDSB 12","1.0","10.448795070910347","157"
"MDSB 12","2.0","10.288752509969159","158"
"MDSB 13","1.0","3.8973444564732507","159"
"MDSB 13","2.0","3.7405502627659453","160"
"MDSB 16","1.0","10.238715277777816","161"
"MDSB 16","2.0","9.69418718171983","162"
"MDSB 19","1.0","23.04593799502151","163"
"MDSB 19","2.0","22.87478901334973","164"
"MDSB 22","1.0","28.12453113278326","165"
"MDSB 22","2.0","28.323699421965326","166"
"MDSB 25","1.0","15.25583299222268","167"
"MDSB 25","2.0","16.41991504247877","168"
"MDSB 28","1.0","6.874983505317897","169"
"MDSB 28","2.0","6.889098265255217","170"
"MDSB 31","1.0","9.93299832495811","171"
"MDSB 31","2.0","10.298893432763995","172"
"MDSB 34","1.0","9.481029219363336","173"
"MDSB 34","2.0","9.228876127973773","174"
"MDSB 37","1.0","9.649261021649398","175"
"MDSB 37","2.0","9.472377733178382","176"
"MDSB 40","1.0","8.665543702040072","177"
"MDSB 40","2.0","8.167918847019585","178"
"MDSB 43","1.0","7.17222049205854","179"
"MDSB 43","2.0","7.06174048792435","180"
"MDSB 45","1.0","7.6985195154777575","181"
"MDSB 45","2.0","7.999030420555118","182"
"MDSB 48","1.0","8.655188459748759","183"
"MDSB 48","2.0","7.411504424778767","184"
"SINAI 4","1.0","5.387913920431984","185"
"SINAI 4","2.0","5.17049075844485","186"
"SINAI 7 ","1.0","5.834305717619601","187"
"SINAI 7 ","2.0","6.111184124063607","188"
"SINAI 9","1.0","7.140083863954012","189"
"SINAI 9","2.0","5.512365417901223","190"
"SINAI 13","1.0","8.389853499728673","191"
"SINAI 13","2.0","9.159592529711395","192"
"SINAI 16","1.0","7.665975755291742","193"
