931,15,QUVE,1,JHU 29,0
932,1,LITU,0,JHU 3,0
933,2,LITU,1,JHU 3,0
934,3,ACPL,0,JHU 3,0
935,4,ACPL,0,JHU 3,0
936,5,ACPL,1,JHU 3,0
937,6,PLOC,1,JHU 3,0
938,7,PLOC,1,JHU 3,0
939,8,ROPS,0,JHU 3,0
940,9,ROPS,3,JHU 3,0
941,10,FRPE,0,JHU 3,0
942,11,Dead,2,JHU 3,0
943,1,FAGR,0,JHU 30,0
944,2,FAGR,0,JHU 30,0
945,3,FAGR,0,JHU 30,0
946,4,FAGR,0,JHU 30,0
947,5,FAGR,1,JHU 30,0
948,6,FAGR,1,JHU 30,0
949,7,FAGR,1,JHU 30,0
950,8,FAGR,1,JHU 30,0
951,9,FAGR,1,JHU 30,0
952,10,FAGR,1,JHU 30,0
953,11,LITU,0,JHU 30,0
954,12,LITU,0,JHU 30,0
955,13,QUVE,0,JHU 30,0
956,1,LITU,0,JHU 31,0
957,2,LITU,0,JHU 31,0
958,3,FAGR,0,JHU 31,0
959,4,FAGR,0,JHU 31,0
960,5,BRPA4,0,JHU 31,0
961,6,BRPA4,0,JHU 31,0
962,7,MOAL,0,JHU 31,0
963,8,ACSA2,0,JHU 31,0
964,9,QURU,0,JHU 31,0
965,10,QUAL,0,JHU 31,0
966,1,FAGR,0,JHU 32,0
967,2,FAGR,0,JHU 32,0
968,3,FAGR,0,JHU 32,0
969,4,FAGR,0,JHU 32,0
970,5,FAGR,0,JHU 32,0
971,6,FAGR,0,JHU 32,0
972,7,FAGR,0,JHU 32,0
973,8,FAGR,0,JHU 32,0
974,9,FAGR,0,JHU 32,0
975,10,FAGR,0,JHU 32,0
976,11,FAGR,1,JHU 32,0
977,12,LITU,0,JHU 32,0
978,13,LITU,1,JHU 32,0
979,14,QUAL,0,JHU 32,0
980,1,FRPE,0,JHU 33,0
981,2,QUAL,0,JHU 33,0
982,3,QUAL,0,JHU 33,0
983,4,QURU,0,JHU 33,0
984,5,QURU,0,JHU 33,0
985,6,LITU,0,JHU 33,0
986,7,LITU,0,JHU 33,0
987,8,LITU,0,JHU 33,0
988,9,LITU,1,JHU 33,0
989,10,LITU,1,JHU 33,0
990,11,FAGR,0,JHU 33,0
991,12,PRSE2,0,JHU 33,0
992,1,QURU,1,JHU 35,0
993,2,QUVE,0,JHU 35,0
994,3,QUVE,1,JHU 35,0
995,4,QUAL,0,JHU 35,0
996,5,QUAL,0,JHU 35,0
997,6,QUAL,0,JHU 35,0
998,7,QUAL,0,JHU 35,0
999,8,QUAL,0,JHU 35,0
1000,9,QUAL,1,JHU 35,0
1001,10,QUAL,2,JHU 35,0
1002,11,LITU,0,JHU 35,0
1003,12,LITU,0,JHU 35,0
1004,13,FAGR,0,JHU 35,0
1005,14,PRSE2,0,JHU 35,0
1006,1,FAGR,0,JHU 36,0
1007,2,QURU,0,JHU 36,0
1008,3,LITU,0,JHU 36,0
1009,4,LITU,0,JHU 36,0
1010,5,LITU,1,JHU 36,0
1011,6,LITU,1,JHU 36,0
1012,7,QUAL,0,JHU 36,0
1013,1,FAGR,0,JHU 38,0
1014,2,FAGR,0,JHU 38,0
1015,3,FAGR,0,JHU 38,0
1016,4,FAGR,2,JHU 38,0
1017,5,PRSE2,0,JHU 38,0
1018,6,MOAL,1,JHU 38,0
1019,7,LITU,1,JHU 38,0
1020,8,LITU,1,JHU 38,0
1021,9,FRPE,1,JHU 38,0
1022,10,QUAL,1,JHU 38,0
1023,11,PIST,3,JHU 38,0
1024,12,PIST,3,JHU 38,0
1025,1,BRPA4,3,JHU 39,0
1026,2,BRPA4,4,JHU 39,0
1027,3,ROPS,3,JHU 39,0
1028,1,FRPE,0,JHU 4,0
1029,2,FRPE,1,JHU 4,0
1030,3,FRPE,4,JHU 4,0
1031,4,PRSE2,1,JHU 4,0
1032,5,PRSE2,3,JHU 4,0
1033,6,PRSE2,4,JHU 4,0
1034,7,LITU,0,JHU 4,0
1035,8,AIAL,0,JHU 4,0
1036,1,LITU,0,JHU 40,0
1037,2,ROPS,2,JHU 40,0
1038,1,BRPA4,1,JHU 41,0
1039,2,PRAV,1,JHU 41,0
1040,3,QURU,2,JHU 41,0
1041,4,FAGR,0,JHU 41,0
1042,5,ROPS,0,JHU 41,0
1043,6,ROPS,0,JHU 41,0
1044,7,ROPS,2,JHU 41,0
1045,8,ROPS,3,JHU 41,0
1046,1,FAGR,0,JHU 42,0
1047,2,FAGR,0,JHU 42,0
1048,3,FAGR,0,JHU 42,0
1049,4,FAGR,0,JHU 42,0
1050,5,FAGR,0,JHU 42,0
1051,6,FAGR,0,JHU 42,0
1052,7,FAGR,0,JHU 42,0
1053,8,QURU,0,JHU 42,0
1054,9,QURU,0,JHU 42,0
1055,10,QUCO2,0,JHU 42,0
1056,11,LITU,0,JHU 42,0
1057,12,Dead,0,JHU 42,0
1058,13,QUVE,0,JHU 42,0
1059,1,FAGR,0,JHU 43,0
1060,2,FAGR,2,JHU 43,0
1061,3,QUAL,0,JHU 43,0
1062,4,QUAL,1,JHU 43,0
1063,1,LITU,0,JHU 44,0
1064,2,LITU,0,JHU 44,0
1065,3,LITU,0,JHU 44,0
1066,4,LITU,0,JHU 44,0
1067,5,LITU,0,JHU 44,0
1068,6,LITU,0,JHU 44,0
1069,7,LITU,1,JHU 44,0
1070,8,LITU,2,JHU 44,0
1071,9,PRSE2,0,JHU 44,0
1072,10,PRSE2,1,JHU 44,0
1073,11,PRSE2,2,JHU 44,0
1074,12,FRPE,1,JHU 44,0
1075,13,ACPL,1,JHU 44,0
1076,1,PRAV,0,JHU 45,0
1077,2,PRAV,4,JHU 45,0
1078,3,Dead,3,JHU 45,0
1079,4,FRPE,0,JHU 45,0
1080,5,FAGR,0,JHU 45,0
1081,6,LIST2,0,JHU 45,0
1082,7,QURU,1,JHU 45,0
1083,8,LITU,1,JHU 45,0
1084,9,LITU,1,JHU 45,0
1085,10,QUAL,0,JHU 45,0
1086,1,AIAL,0,JHU 46,0
1087,2,BRPA4,0,JHU 46,0
1088,3,BRPA4,0,JHU 46,0
1089,4,BRPA4,0,JHU 46,0
1090,5,FRAM2,0,JHU 46,0
1091,6,TIAM,0,JHU 46,0
1092,7,ACPL,0,JHU 46,0
1093,8,ACSA2,0,JHU 46,0
1094,9,LITU,1,JHU 46,0
1095,10,LITU,1,JHU 46,0
1096,1,QUCO2,0,JHU 47,0
1097,2,LITU,0,JHU 47,0
1098,3,LITU,2,JHU 47,0
1099,4,LITU,2,JHU 47,0
1100,5,QURU,0,JHU 47,0
1101,6,QURU,0,JHU 47,0
1102,7,QURU,1,JHU 47,0
1103,8,QURU,1,JHU 47,0
1104,9,QURU,1,JHU 47,0
1105,10,ROPS,0,JHU 47,0
1106,11,NYSY,2,JHU 47,0
1107,12,FAGR,1,JHU 47,0
1108,1,LITU,1,JHU 48,0
1109,2,QURU,0,JHU 48,0
1110,3,FAGR,0,JHU 48,0
1111,4,FAGR,0,JHU 48,0
1112,5,FAGR,0,JHU 48,0
1113,6,FAGR,0,JHU 48,0
1114,7,FAGR,0,JHU 48,0
1115,8,FAGR,3,JHU 48,0
1116,9,CACA18,2,JHU 48,0
1117,10,CACA18,3,JHU 48,0
1118,11,ULRU,0,JHU 48,0
1119,12,FRAXI,0,JHU 48,0
1120,1,ULRU,5,JHU 49,0
1121,2,QURU,1,JHU 49,0
1122,3,QURU,4,JHU 49,0
1123,4,QUAL,3,JHU 49,0
1124,5,FAGR,0,JHU 49,0
1125,6,FAGR,1,JHU 49,0
1126,7,QUVE,0,JHU 49,0
1127,1,LITU,0,JHU 5,0
1128,2,LITU,0,JHU 5,0
1129,3,LITU,1,JHU 5,0
1130,4,LITU,1,JHU 5,0
1131,5,LITU,1,JHU 5,0
1132,6,LITU,2,JHU 5,0
1133,7,FRPE,1,JHU 5,0
1134,8,FRPE,1,JHU 5,0
1135,9,PRSE2,1,JHU 5,0
1136,1,BRPA4,1,JHU 50,0
1137,2,ACSA2,4,JHU 50,0
1138,3,ACNE2,0,JHU 50,0
1139,1,HAVI4,0,JHU 51,0
1140,2,COFL2,0,JHU 51,0
1141,3,QUAL,0,JHU 51,0
1142,4,QUAL,0,JHU 51,0
1143,5,QUAL,0,JHU 51,0
1144,6,QUAL,0,JHU 51,0
1145,7,FAGR,0,JHU 51,0
1146,8,FAGR,0,JHU 51,0
1147,9,FAGR,0,JHU 51,0
1148,10,FAGR,0,JHU 51,0
1149,11,LITU,0,JHU 51,0
1150,12,LITU,0,JHU 51,0
1151,13,QUVE,0,JHU 51,0
1152,14,QURU,0,JHU 51,0
1153,1,FAGR,0,JHU 52,0
1154,2,FAGR,1,JHU 52,0
1155,3,QUAL,0,JHU 52,0
1156,4,QUAL,1,JHU 52,0
1157,5,QUAL,1,JHU 52,0
1158,6,QUAL,1,JHU 52,0
1159,7,LITU,0,JHU 52,0
1160,8,LITU,0,JHU 52,0
1161,9,LITU,0,JHU 52,0
1162,10,LITU,0,JHU 52,0
1163,11,LITU,0,JHU 52,0
1164,12,PRSE2,1,JHU 52,0
1165,13,QURU,1,JHU 52,0
1166,1,FAGR,0,JHU 53,0
1167,2,FAGR,0,JHU 53,0
1168,3,FAGR,0,JHU 53,0
1169,4,LITU,0,JHU 53,0
1170,5,LITU,0,JHU 53,0
1171,6,LITU,1,JHU 53,0
1172,7,LITU,1,JHU 53,0
1173,8,LITU,1,JHU 53,0
1174,9,LITU,1,JHU 53,0
1175,10,QURU,2,JHU 53,0
1176,1,FAGR,0,JHU 54,0
1177,2,FAGR,1,JHU 54,0
1178,3,MOAL,2,JHU 54,0
1179,4,MOAL,3,JHU 54,0
1180,5,LITU,0,JHU 54,0
1181,6,LITU,1,JHU 54,0
1182,7,LITU,1,JHU 54,0
1183,8,LITU,1,JHU 54,0
1184,9,LITU,2,JHU 54,0
1185,10,PLATA,2,JHU 54,0
1186,1,FRAM2,1,JHU 55,0
1187,2,FRAM2,1,JHU 55,0
1188,3,FRAM2,3,JHU 55,0
1189,4,FRAM2,4,JHU 55,0
1190,5,AESCU,1,JHU 55,0
1191,6,ULRU,1,JHU 55,0
1192,7,LITU,1,JHU 55,0
1193,8,LITU,1,JHU 55,0
1194,9,LITU,2,JHU 55,0
1195,10,LITU,2,JHU 55,0
1196,11,QUAL,1,JHU 55,0
1197,12,QUAL,2,JHU 55,0
1198,13,FAGR,1,JHU 55,0
1199,14,FAGR,1,JHU 55,0
1200,1,FAGR,0,JHU 56,0
1201,2,QUVE,0,JHU 56,0
1202,3,QUAL,1,JHU 56,0
1203,4,LITU,1,JHU 56,0
1204,5,LITU,1,JHU 56,0
1205,6,LITU,1,JHU 56,0
1206,7,LITU,2,JHU 56,0
1207,8,LITU,4,JHU 56,0
1208,9,QURU,0,JHU 56,0
1209,1,QURU,0,JHU 57,0
1210,2,QURU,1,JHU 57,0
1211,3,QURU,1,JHU 57,0
1212,4,FAGR,0,JHU 57,0
1213,5,FAGR,0,JHU 57,0
1214,6,QUAL,0,JHU 57,0
1215,7,QUAL,1,JHU 57,0
1216,8,LITU,0,JHU 57,0
1217,1,FAGR,0,JHU 58,0
1218,2,FAGR,0,JHU 58,0
1219,3,FAGR,0,JHU 58,0
1220,4,FAGR,0,JHU 58,0
1221,5,QUAL,0,JHU 58,0
1222,6,QUAL,0,JHU 58,0
1223,7,QUAL,0,JHU 58,0
1224,8,QUAL,0,JHU 58,0
1225,9,QUAL,0,JHU 58,0
1226,10,QUVE,0,JHU 58,0
1227,11,QUVE,0,JHU 58,0
1228,12,QUVE,0,JHU 58,0
1229,13,CACA18,0,JHU 58,0
1230,14,ROPS,0,JHU 58,0
1231,15,LITU,0,JHU 58,0
1232,1,FAGR,0,JHU 59,0
1233,2,FAGR,0,JHU 59,0
1234,3,FAGR,0,JHU 59,0
1235,4,FAGR,0,JHU 59,0
1236,5,LITU,0,JHU 59,0
1237,6,LITU,0,JHU 59,0
1238,7,PLATA,0,JHU 59,0
1239,8,QUAL,0,JHU 59,0
1240,9,QUAL,1,JHU 59,0
1241,10,QUVE,0,JHU 59,0
1242,11,QUVE,0,JHU 59,0
1243,12,QUVE,0,JHU 59,0
1244,13,QUVE,0,JHU 59,0
1245,1,LITU,0,JHU 6,0
1246,2,LITU,1,JHU 6,0
1247,3,LITU,1,JHU 6,0
1248,4,LITU,1,JHU 6,0
1249,5,LITU,1,JHU 6,0
1250,6,LITU,1,JHU 6,0
1251,7,LITU,1,JHU 6,0
1252,8,LITU,1,JHU 6,0
1253,9,LITU,1,JHU 6,0
1254,10,LITU,2,JHU 6,0
1255,11,LITU,3,JHU 6,0
1256,12,FAGR,0,JHU 6,0
1257,13,FAGR,0,JHU 6,0
1258,14,FAGR,0,JHU 6,0
1259,15,FAGR,0,JHU 6,0
1260,16,FAGR,1,JHU 6,0
1261,17,PRSE2,1,JHU 6,0
1262,18,PRSE2,1,JHU 6,0
1263,1,QUAl,0,JHU 60,0
1264,2,QUAl,0,JHU 60,0
1265,3,QURU,0,JHU 60,0
1266,4,QURU,0,JHU 60,0
1267,5,QURU,0,JHU 60,0
1268,6,QURU,2,JHU 60,0
1269,7,ROPS,0,JHU 60,0
1270,8,NYSY,0,JHU 60,0
1271,9,FAGR,0,JHU 60,0
1272,1,Dead,0,JHU 61,0
1273,2,FAGR,0,JHU 61,0
1274,3,FAGR,0,JHU 61,0
1275,4,FAGR,0,JHU 61,0
1276,5,FAGR,0,JHU 61,0
1277,6,FAGR,0,JHU 61,0
1278,7,FAGR,0,JHU 61,0
1279,8,QURU,0,JHU 61,0
1280,9,QUVE,0,JHU 61,0
1281,10,ACPL,0,JHU 61,0
1282,11,ULAM,0,JHU 61,0
1283,12,FRPE,0,JHU 61,0
1284,1,ROPS,0,JHU 62,0
1285,2,ROPS,0,JHU 62,0
1286,3,FAGR,0,JHU 62,0
1287,4,QUVE,0,JHU 62,0
1288,5,QUVE,1,JHU 62,0
1289,6,QUAL,0,JHU 62,0
1290,7,QUAL,0,JHU 62,0
1291,8,QUAL,1,JHU 62,0
1292,9,QUAL,1,JHU 62,0
1293,10,QUAL,3,JHU 62,0
1294,11,QURU,0,JHU 62,0
1295,12,TIAM,0,JHU 62,0
1296,13,ULRU,0,JHU 62,0
1297,14,ULRU,2,JHU 62,0
1298,15,ULRU,2,JHU 62,0
1299,16,AIAL,0,JHU 62,0
1300,17,AIAL,1,JHU 62,0
1301,18,AIAL,2,JHU 62,0
1302,19,AIAL,2,JHU 62,0
1303,20,AIAL,2,JHU 62,0
1304,21,LITU,1,JHU 62,0
1305,22,Dead,1,JHU 62,0
1306,23,PRSE2,1,JHU 62,0
1307,1,AIAL,0,JHU 63,0
1308,2,AIAL,0,JHU 63,0
1309,3,AIAL,2,JHU 63,0
1310,4,LITU,1,JHU 63,0
1311,5,ACPL,0,JHU 63,0
1312,6,ACPL,0,JHU 63,0
1313,7,ACPL,2,JHU 63,0
1314,8,ACPL,3,JHU 63,0
1315,9,TIAM,0,JHU 63,0
1316,10,COFL2,0,JHU 63,0
1317,11,PLATA,3,JHU 63,0
1318,12,ACRU,0,JHU 63,0
1319,13,QURU,2,JHU 63,0
1320,14,MOAL,2,JHU 63,0
1321,1,ROPS,0,JHU 64,0
1322,2,ROPS,1,JHU 64,0
1323,3,BRPA4,1,JHU 64,0
1324,4,MOAL ,2,JHU 64,0
1325,5,MOAL ,3,JHU 64,0
1326,1,ULRU,0,JHU 7,0
1327,2,ULRU,0,JHU 7,0
1328,3,ULRU,4,JHU 7,0
1329,4,LITU,2,JHU 7,0
1330,5,LITU,3,JHU 7,0
1331,6,PRSE2,0,JHU 7,0
1332,7,ACNE2,4,JHU 7,0
1333,1,LITU,0,JHU 8,0
1334,2,LITU,1,JHU 8,0
1335,3,LITU,1,JHU 8,0
1336,4,LITU,3,JHU 8,0
1337,5,LITU,4,JHU 8,0
1338,6,ACNE2,1,JHU 8,0
1339,7,ACNE2,1,JHU 8,0
1340,8,ACNE2,3,JHU 8,0
1341,9,PATO2,0,JHU 8,0
1342,10,FAGR,0,JHU 8,0
1343,1,FAGR,0,JHU 9,0
1344,2,FAGR,0,JHU 9,0
1345,3,FAGR,1,JHU 9,0
1346,4,PLOC,0,JHU 9,0
1347,5,TIAM,0,JHU 9,0
1348,6,LITU,2,JHU 9,0
1349,7,LITU,4,JHU 9,0
1350,8,LITU,4,JHU 9,0
1351,9,QUAL,3,JHU 9,0
1352,1,ACNE2,3,SW 4,0
1353,2,ACNE2,2,SW 4,0
1354,3,ACNE2,2,SW 4,0
1355,4,GLTR,3,SW 4,0
1356,5,GLTR,2,SW 4,0
1357,6,AIAL,4,SW 4,0
1358,7,Dead,5,SW 4,0
1359,8,ROPS,5,SW 4,0
1360,9,ROPS,4,SW 4,0
1361,1,JUNI,2,SW 5,0
1362,2,ACRU,1,SW 5,0
1363,3,Dead,2,SW 5,0
1364,4,LITU,1,SW 5,0
1365,5,QUPH,2,SW 5,0
1366,1,QUFA,1,SW 6,0
1367,2,QUFA,3,SW 6,0
1368,3,QUFA,4,SW 6,1
1369,4,QUFA,4,SW 6,0
1370,5,QUFA,4,SW 6,0
1371,6,FRAM2,1,SW 6,0
1372,7,PRSE2,1,SW 6,0
1373,8,ULRU,1,SW 6,0
1374,9,ULRU,4,SW 6,0
1375,10,ULRU,1,SW 6,0
1376,11,ROPS,2,SW 6,0
1377,12,QUMO4,3,SW 6,0
1378,13,EUAL13,2,SW 6,0
1379,1,Dead,1,SW 8,0
1380,2,QUFA,2,SW 8,0
1381,3,QUFA,3,SW 8,0
1382,4,QUFA,4,SW 8,0
1383,5,QUFA,3,SW 8,0
1384,6,LITU,1,SW 8,0
1385,7,LITU,1,SW 8,0
1386,8,ROPS,4,SW 8,0
1387,1,QUAL,0,SW 9,0
1388,2,QUAL,1,SW 9,0
1389,3,QUFA,0,SW 9,0
1390,4,ULAM,4,SW 9,1
1391,5,ULAM,4,SW 9,1
1392,6,ROPS,1,SW 9,0
1393,1,QUFA,1,SW 10,0
1394,2,QUFA,1,SW 10,0
1395,3,QUAL,3,SW 10,0
1396,4,QUAL,3,SW 10,0
1397,5,QUAL,0,SW 10,0
1398,6,QUAL,0,SW 10,0
1399,7,QUAL,0,SW 10,0
1400,8,QUAL,0,SW 10,0
1401,9,QUAL,0,SW 10,0
1402,10,QUAL,1,SW 10,0
1403,11,NYSY,0,SW 10,0
1404,12,NYSY,0,SW 10,0
1405,13,NYSY,0,SW 10,0
1406,1,MORU2,1,SW 11,0
1407,2,MORU2,4,SW 11,0
1408,1,ACSA2,3,SW 12,0
1409,2,FAGR,0,SW 12,0
1410,3,ROPS,4,SW 12,0
1411,4,ACRU,0,SW 12,0
1412,5,ACNE2,4,SW 12,1
1413,6,ACPL,3,SW 12,1
1414,7,QUPH,1,SW 12,0
1415,1,ACNE2,3,SW 13,1
1416,2,ACNE2,4,SW 13,1
1417,3,ACNE2,3,SW 13,0
1418,4,ACNE2,2,SW 13,0
1419,5,ACNE2,3,SW 13,1
1420,6,ACNE2,5,SW 13,0
1421,7,ACNE2,5,SW 13,0
1422,8,ACNE2,4,SW 13,0
1423,9,FRAM2,4,SW 13,0
1424,10,ACSA2,1,SW 13,0
1425,11,Dead,5,SW 13,0
1426,12,JUNI,4,SW 13,0
1427,1,LIST2,4,GILMAN 1,0
1428,2,LIST2,0,GILMAN 1,0
1429,3,LIST2,1,GILMAN 1,0
1430,4,LIST2,2,GILMAN 1,0
1431,5,LIST2,3,GILMAN 1,0
1432,6,LIST2,3,GILMAN 1,0
1433,7,LIST2,3,GILMAN 1,0
1434,8,LIST2,3,GILMAN 1,0
1435,9,LIST2,3,GILMAN 1,0
1436,10,LIST2,3,GILMAN 1,0
1437,11,LIST2,4,GILMAN 1,0
1438,12,LIST2,3,GILMAN 1,0
1439,13,ACRU,3,GILMAN 1,0
1440,14,ROPS,2,GILMAN 1,0
1441,15,ACSA3,2,GILMAN 1,0
1442,16,QUAL,2,GILMAN 1,0
1443,1,QURU,2,GILMAN 10,0
1444,2,LITU,2,GILMAN 10,0
1445,3,LITU,2,GILMAN 10,0
1446,4,LITU,2,GILMAN 10,0
1447,5,NYSY,3,GILMAN 10,0
1448,6,ACRU,2,GILMAN 10,0
1449,7,ACRU,3,GILMAN 10,0
1450,8,FRPE,0,GILMAN 10,0
1451,9,FRPE,0,GILMAN 10,0
1452,10,FRPE,1,GILMAN 10,0
1453,11,CACA18,3,GILMAN 10,0
1454,1,PODE3,2,GILMAN 11,0
1455,2,MORUS,2,GILMAN 11,0
1456,1,QURU ,2,GILMAN 12,0
1457,1,Dead,5,GILMAN 13,0
1458,2,ULRU,3,GILMAN 13,0
1459,3,ULRU,3,GILMAN 13,0
1460,4,ULRU,4,GILMAN 13,0
1461,5,ULRU,4,GILMAN 13,0
1462,6,QURU,4,GILMAN 13,0
1463,7,ACRU,5,GILMAN 13,0
1464,8,PLATA,3,GILMAN 13,0
1465,9,GLTR,3,GILMAN 13,0
1466,1,JUNI,5,GILMAN 14,0
1467,2,JUNI,5,GILMAN 14,0
1468,3,ULRU,2,GILMAN 14,0
1469,4,ULRU,3,GILMAN 14,0
1470,5,ULRU,3,GILMAN 14,0
1471,6,ULRU,5,GILMAN 14,0
1472,1,ACNE2,3,GILMAN 15,0
1473,2,ACNE2,3,GILMAN 15,0
1474,3,ACNE2,3,GILMAN 15,0
1475,4,ACNE2,3,GILMAN 15,0
1476,5,ACNE2,4,GILMAN 15,0
1477,6,ACNE2,4,GILMAN 15,0
1478,7,MOAL,4,GILMAN 15,0
1479,1,ULRU,1,GILMAN 16,0
1480,2,ULRU,2,GILMAN 16,0
1481,3,ULRU,2,GILMAN 16,0
1482,4,ULRU,2,GILMAN 16,0
1483,5,ULRU,2,GILMAN 16,0
1484,6,AIAL,1,GILMAN 16,0
1485,7,PODE3,2,GILMAN 16,0
1486,8,ACSA2,0,GILMAN 16,0
1487,9,ACSA2,2,GILMAN 16,0
1488,10,ROPS,0,GILMAN 16,0
1489,1,PODE3,0,GILMAN 17,0
1490,2,ROPS,3,GILMAN 17,0
1491,3,JUNI,4,GILMAN 17,0
1492,1,ACNE2,4,GILMAN 18,0
1493,2,ACNE2,4,GILMAN 18,0
1494,3,ACNE2,4,GILMAN 18,0
1495,1,ACNE2,3,GILMAN 19,0
1496,2,ACNE2,3,GILMAN 19,0
1497,3,ULRU,4,GILMAN 19,0
1498,1,ACRU,0,GILMAN 2,0
1499,2,ACRU,0,GILMAN 2,0
1500,3,ACRU,0,GILMAN 2,0
1501,4,ACRU,2,GILMAN 2,0
1502,5,ACRU,2,GILMAN 2,0
1503,6,QUAL,2,GILMAN 2,0
1504,7,QUPR2,1,GILMAN 2,0
1505,8,QURU,2,GILMAN 2,0
1506,9,PLATA,1,GILMAN 2,0
1507,10,Dead,0,GILMAN 2,0
1508,11,ULRU,1,GILMAN 2,0
1509,12,ULRU,3,GILMAN 2,0
1510,13,ACNE2,0,GILMAN 2,0
1511,1,ACPL,2,GILMAN 20,0
1512,2,MOAL,3,GILMAN 20,0
1513,3,MOAL,3,GILMAN 20,0
1514,4,Dead,2,GILMAN 20,0
1515,5,GLTR,2,GILMAN 20,0
1516,6,GLTR,2,GILMAN 20,0
1517,7,ACNE2,2,GILMAN 20,0
1518,8,ULRU,2,GILMAN 20,0
1519,9,ACSA2,2,GILMAN 20,0
1520,1,ULRU,3,GILMAN 21,0
1521,2,ULRU,3,GILMAN 21,0
1522,3,ULRU,5,GILMAN 21,0
1523,4,ULRU,5,GILMAN 21,0
1524,5,ACNE2,3,GILMAN 21,0
1525,6,ACNE2,3,GILMAN 21,0
1526,7,Dead,3,GILMAN 21,0
1527,8,Dead,3,GILMAN 21,0
1528,9,AIAL,3,GILMAN 21,0
1529,10,AIAL,3,GILMAN 21,0
1530,1,AIAL,2,GILMAN 22,0
1531,2,AIAL,5,GILMAN 22,0
1532,3,GLTR,2,GILMAN 22,0
1533,4,GLTR,3,GILMAN 22,0
1534,5,ACSA2,2,GILMAN 22,0
1535,6,ACNE2,2,GILMAN 22,0
1536,1,ACPL,2,GILMAN 23,0
1537,2,ACRU,0,GILMAN 23,0
1538,1,QUAL,2,GILMAN 24,0
1539,2,QURU,2,GILMAN 24,0
1540,1,PRAV,3,GILMAN 3,0
1541,2,MOAL,4,GILMAN 3,0
1542,3,AIAL,3,GILMAN 3,0
1543,4,ROPS,3,GILMAN 3,0
1544,5,QUPR2,0,GILMAN 3,0
1545,6,QUPR2,0,GILMAN 3,0
1546,7,QUPR2,0,GILMAN 3,0
1547,8,QUPR2,1,GILMAN 3,0
1548,9,QUPR2,2,GILMAN 3,0
1549,10,QUPR2,2,GILMAN 3,0
1550,11,PRSE2,1,GILMAN 3,0
1551,12,QUVE,2,GILMAN 3,0
1552,13,QURU,0,GILMAN 3,0
1553,14,QURU,0,GILMAN 3,0
1554,15,QURU,0,GILMAN 3,0
1555,16,LITU,0,GILMAN 3,0
1556,17,LITU,2,GILMAN 3,0
1557,18,ACRU,0,GILMAN 3,0
1558,1,QUPR2,0,GILMAN 4,0
1559,2,QUPR2,0,GILMAN 4,0
1560,3,QUPR2,0,GILMAN 4,0
1561,4,QUPR2,0,GILMAN 4,0
1562,5,QUPR2,1,GILMAN 4,0
1563,6,QUPR2,2,GILMAN 4,0
1564,7,QUPR2,2,GILMAN 4,0
1565,8,PRSE2,0,GILMAN 4,0
1566,9,PRSE2,2,GILMAN 4,0
1567,10,Dead,0,GILMAN 4,0
1568,1,QUPR2,0,GILMAN 5,0
1569,2,QUPR2,0,GILMAN 5,0
1570,3,QUPR2,0,GILMAN 5,0
1571,4,QUPR2,0,GILMAN 5,0
1572,5,QUPR2,0,GILMAN 5,0
1573,6,QUPR2,0,GILMAN 5,0
1574,7,QUPR2,0,GILMAN 5,0
1575,8,QUPR2,0,GILMAN 5,0
1576,9,QUPR2,0,GILMAN 5,0
1577,10,QUPR2,0,GILMAN 5,0
1578,11,QUPR2,3,GILMAN 5,0
1579,12,QUPR2,0,GILMAN 5,0
1580,13,QUAL,2,GILMAN 5,0
1581,1,QUVE,2,GILMAN 6,0
1582,2,ULRU,0,GILMAN 6,0
1583,3,ULRU,2,GILMAN 6,0
1584,4,ULRU,3,GILMAN 6,0
1585,5,ULRU,3,GILMAN 6,0
1586,6,PRSE2,2,GILMAN 6,0
1587,7,PIST,2,GILMAN 6,0
1588,8,PIST,2,GILMAN 6,0
1589,9,PIST,2,GILMAN 6,0
1590,10,QUPR2,1,GILMAN 6,0
1591,11,QUPR2,2,GILMAN 6,0
1592,12,QUPR2,3,GILMAN 6,0
1593,13,ROPS,2,GILMAN 6,0
1594,14,LITU,1,GILMAN 6,0
1595,15,LITU,2,GILMAN 6,0
1596,1,PRAV,0,GILMAN 7,0
1597,2,QURU,1,GILMAN 7,0
1598,3,QURU,1,GILMAN 7,0
1599,4,QURU,1,GILMAN 7,0
1600,5,QUAL,0,GILMAN 7,0
1601,6,QUAL,0,GILMAN 7,0
1602,7,QUAL,1,GILMAN 7,0
1603,8,ACRU,0,GILMAN 7,0
1604,9,ACRU,1,GILMAN 7,0
1605,10,ACPL,0,GILMAN 7,0
1606,11,ACPL,1,GILMAN 7,0
1607,12,FRPE,0,GILMAN 7,0
1608,13,LITU,1,GILMAN 7,0
1609,14,LITU,1,GILMAN 7,0
1610,15,LITU,0,GILMAN 7,0
1611,16,Dead,2,GILMAN 7,0
1612,1,PATO2,1,GILMAN 8,0
1613,2,LITU,0,GILMAN 8,0
1614,3,LITU,1,GILMAN 8,0
1615,4,LITU,2,GILMAN 8,0
1616,5,FRPE,2,GILMAN 8,0
1617,6,NYSY,1,GILMAN 8,0
1618,7,NYSY,3,GILMAN 8,0
1619,8,AIAL,2,GILMAN 8,0
1620,1,AIAL,1,GILMAN 9,0
